2026-04-03 04:08:47 INFO  [http-nio-8080-exec-5] c.e.E.controller.auth.AuthController - Login request: odk1572@gmail.com
2026-04-03 04:09:08 INFO  [http-nio-8080-exec-8] c.e.E.controller.auth.AuthController - Login request: odk1572@gmail.com
2026-04-03 04:09:58 INFO  [http-nio-8080-exec-7] c.e.E.controller.auth.AuthController - Register request: new@gmail.com
2026-04-03 04:09:58 INFO  [http-nio-8080-exec-7] c.e.E.service.impl.AuthServiceImpl - User USR000005 has been created
2026-04-03 04:09:58 INFO  [task-34] c.e.E.service.impl.AuditServiceImpl - System Audit Logged: Automated process performed CREATE on USER ID: 68838d88-c308-4131-bc60-9eeb683e7160
2026-04-03 04:10:16 INFO  [http-nio-8080-exec-2] c.e.E.controller.auth.AuthController - Login request: new@gmail.com
2026-04-03 04:24:22 INFO  [http-nio-8080-exec-7] c.e.E.s.impl.BorrowerServiceImpl - Updating income for borrower new@gmail.com from 50000.00 to 50000
2026-04-03 05:38:59 INFO  [SpringApplicationShutdownHook] o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-04-03 05:38:59 INFO  [tomcat-shutdown] o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-04-03 05:38:59 INFO  [scheduling-1] c.e.E.scheduler.OverdueEmiScheduler - >>>> Starting Daily Overdue Detection Job for: 2026-04-03
2026-04-03 05:38:59 INFO  [scheduling-1] c.e.E.scheduler.OverdueEmiScheduler - No new overdue EMIs detected today.
2026-04-03 05:38:59 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-04-03 05:38:59 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-04-03 05:38:59 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-04-03 05:39:05 INFO  [main] c.emiLoan.EMILoan.EmiLoanApplication - Starting EmiLoanApplication using Java 21.0.10 with PID 26456 (C:\Users\om.kariya\Documents\EMILoan\EMILoan\target\classes started by Om.Kariya in C:\Users\om.kariya\Documents\EMILoan)
2026-04-03 05:39:05 INFO  [main] c.emiLoan.EMILoan.EmiLoanApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-03 05:39:07 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-04-03 05:39:07 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 187 ms. Found 12 JPA repository interfaces.
2026-04-03 05:39:08 INFO  [main] o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-03 05:39:08 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-03 05:39:08 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-03 05:39:08 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.18]
2026-04-03 05:39:08 INFO  [main] o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 3245 ms
2026-04-03 05:39:09 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-04-03 05:39:09 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@4a04ca74
2026-04-03 05:39:09 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-04-03 05:39:09 INFO  [main] org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/emi_scheduler (PostgreSQL 18.3)
2026-04-03 05:39:10 INFO  [main] o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.066s)
2026-04-03 05:39:10 INFO  [main] o.f.core.internal.command.DbMigrate - Current version of schema "public": 3
2026-04-03 05:39:10 INFO  [main] o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
2026-04-03 05:39:11 INFO  [main] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-04-03 05:39:13 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-04-03 05:39:13 INFO  [main] o.s.d.j.r.q.QueryEnhancerFactories - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-04-03 05:39:14 INFO  [main] o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
2026-04-03 05:39:17 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-03 05:39:17 INFO  [main] o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-04-03 05:39:17 INFO  [main] c.emiLoan.EMILoan.EmiLoanApplication - Started EmiLoanApplication in 13.693 seconds (process running for 15.285)
2026-04-03 05:41:33 INFO  [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-03 05:41:33 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-03 05:41:34 INFO  [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 138 ms
2026-04-03 05:47:24 INFO  [SpringApplicationShutdownHook] o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-04-03 05:47:24 INFO  [tomcat-shutdown] o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-04-03 05:47:24 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-04-03 05:47:24 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-04-03 05:47:24 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-04-03 05:47:37 INFO  [main] c.emiLoan.EMILoan.EmiLoanApplication - Starting EmiLoanApplication using Java 21.0.10 with PID 25840 (C:\Users\om.kariya\Documents\EMILoan\EMILoan\target\classes started by Om.Kariya in C:\Users\om.kariya\Documents\EMILoan)
2026-04-03 05:47:37 INFO  [main] c.emiLoan.EMILoan.EmiLoanApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-03 05:47:40 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-04-03 05:47:40 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 156 ms. Found 12 JPA repository interfaces.
2026-04-03 05:47:41 INFO  [main] o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-04-03 05:47:41 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-03 05:47:41 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-03 05:47:41 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.18]
2026-04-03 05:47:42 INFO  [main] o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 4734 ms
2026-04-03 05:47:42 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-04-03 05:47:43 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@59313495
2026-04-03 05:47:43 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-04-03 05:47:43 INFO  [main] org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/emi_scheduler (PostgreSQL 18.3)
2026-04-03 05:47:43 INFO  [main] o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.050s)
2026-04-03 05:47:43 INFO  [main] o.f.core.internal.command.DbMigrate - Current version of schema "public": 3
2026-04-03 05:47:43 INFO  [main] o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
2026-04-03 05:47:45 INFO  [main] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-04-03 05:47:47 INFO  [main] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
